,,Appendix - I,,,,,,,,
,,,,,,,,,,
S.No,HEA combinations,dHmix,dSmix,dGmix,Tm,Atom.Size.Diff,Elect.Diff,VEC,Phases,doi
49,Al1.5MoNbTiV,-13.81818182,13.2546386,445.2464742,1714.218456,3.669956489,0.219190849,4.454545455,BCC,10.3390/e16020870
50,Al1.5NbTiMoV,-22.52204048,14.02605202,383.6967241,1382.977566,5.987431621,0.150095009,5.374673082,MIP,10.1016/j.jallcom.2019.07.100
51,Al1.8CoCrFeNiTi0.2,-17.2,13.8774309,328.7213675,1268.660498,6.792446097,0.129786577,6.533333333,MIP,10.1016/j.jallcom.2019.07.100
52,Al10 (HfNbTiZr)90,-11.79,13.07655279,506.2105319,1947.582365,4.952975798,0.132898222,4.125,MIP,10.1016/j.msea.2018.03.071
53,Al12(HfNbTiZr)88,-13.8336,13.19392083,499.7308796,1923.529714,4.961272793,0.133278806,4.1,MIP,10.1016/j.msea.2018.03.071
54,Al18Cr28Nb18Ti18V18,-13.6656,13.22901807,437.5084867,1684.261071,6.31973639,0.040764691,4.74,MIP,10.1016/j.jallcom.2015.08.224
55,Al20Cr10Nb15Ti20V25Zr10,-15.72916191,13.02788783,428.1822276,1656.253599,5.622753096,0.106335508,4.625171597,MIP,10.1016/j.matlet.2020.127372
56,Al3(HfNbTiZr)97,-14.01996054,12.1095258,496.6971104,1903.906733,4.645486222,0.124723309,3.983957219,BCC,10.1016/j.msea.2018.03.071
57,Al5(HfNbTiZr)95,-6.2225,12.6005248,522.6054196,2006.961196,4.920843689,0.131569314,4.1875,BCC,10.1016/j.msea.2018.03.071
58,Al5Nb24Ti40V5Zr26,-6.8576,11.29799536,491.5373168,1878.25911,5.289095698,0.109284766,4.24,BCC,10.1016/j.intermet.2019.106652
59,Al7(HfNbTiZr)93,-8.5281,12.8283229,515.9997301,1983.337556,4.93564939,0.132166181,4.1625,BCC,10.1016/j.msea.2018.03.071
60,AlCoCrCuMnTi,-12.88888889,14.8975162,327.2807507,1268.076288,6.364112905,0.146969385,6.666666667,MIP,10.1016/j.msea.2015.01.002
61,AlCoCrFeMo0.1Ni,-12.13,13.92,442.4602388,1707.86,5.3,0.13,7.18,BCC,10.1016/j.msea.2010.07.028
62,AlCoCrFeMo0.2Ni,-11.95,14.22,447.8611838,1730.71,5.35,0.14,7.15,MIP,10.1016/j.msea.2010.07.028
63,AlCoCrFeMo0.3Ni,-11.77643289,14.43271079,370.8521057,1434.303168,5.770073848,0.146647598,7.132075472,MIP,10.1016/j.msea.2010.07.028
64,AlCoCrFeMo0.4Ni,-11.6,14.59,458.3715626,1773.86,5.44,0.15,7.11,MIP,10.1016/j.msea.2010.07.028
65,AlCoCrFeMo0.5Ni,-13.31795463,13.9216461,359.076864,1386.029271,5.918861194,0.12190182,7.156862745,MIP,10.1016/j.msea.2010.07.028
66,AlCoCrFeNb0.1Ni,-13.31795463,13.9216461,359.076864,1386.029271,5.918861194,0.12190182,7.156862745,BCC,10.1016/j.msea.2011.10.110
67,AlCoCrFeNb0.25Ni,-14.65759637,14.33614554,366.6265111,1417.442609,6.098683245,0.123615232,7.095238095,MIP,10.1016/j.msea.2011.10.110
68,AlCoCrFeNb0.5Ni,-16.52892562,14.69798576,378.6365986,1465.931765,6.331848469,0.125829479,7,MIP,10.1016/j.msea.2011.10.110
69,AlCoCrFeNiTi0.2,-14.85207101,14.22238699,355.2780842,1372.966278,6.229766254,0.126774388,7.076923077,MIP,10.1007/s11665-015-1869-3
70,AlCoCrFeNiTi0.4,-16.98216735,14.58583089,356.9526575,1381.385707,6.575134688,0.131697788,6.962962963,MIP,10.1007/s11665-015-1869-3
71,AlCoCrFeNiTi0.5,-17.92,14.7,441.016415,1707.45,6.12,0.13,6.91,BCC,10.1007/s11665-015-1869-3
72,AlCoCrFeNiV0.2,-13.07692308,14.22238699,356.8175518,1378.908417,5.680701531,0.121601736,7.115384615,BCC,10.1016/j.matdes.2013.12.048
73,AlCoCrFeNiV0.5,-13.95041322,14.69798576,361.537126,1399.722249,5.543349113,0.122575664,7,BCC,10.1016/j.matdes.2013.12.048
74,AlCoCrFeNiV0.8,-14.57788347,14.87154905,366.2457299,1418.907162,5.415173375,0.123026635,6.896551724,BCC,10.1016/j.matdes.2013.12.048
75,AlCoCrFeNiV1.0,-14.88888889,14.8975162,369.2998715,1430.884178,5.334355642,0.123107902,6.833333333,BCC,10.1016/j.matdes.2013.12.048
76,AlCr0.5NbTiV,-15.40740741,13.14594406,428.7017339,1649.838175,5.232513176,0.037646832,4.444444444,BCC,10.1016/j.jallcom.2015.08.224
77,AlCr1.5NbTiV,-13.75206612,13.2546386,437.0693929,1682.737057,6.288154515,0.040696417,4.727272727,MIP,10.1016/j.jallcom.2015.08.224
78,AlCrFeCoNiCuTi,-13.79591837,16.17919618,332.922235,1296.37485,6.777886208,0.142571142,7.285714286,FCC+BCC,10.1016/j.msea.2008.08.025
79,AlCrFeCoNiCuV,-7.755102041,16.17919618,332.9282758,1296.37485,4.954076535,0.124997959,7.428571429,FCC+BCC,10.1016/j.msea.2008.08.025
80,AlCrFeNiMo0.2,-12.65306122,12.56917544,362.0703037,1390.322967,6.204006605,0.14744229,6.714285714,BCC,10.1016/j.jallcom.2013.03.253
